ID,X1_age,X2_job,X3_marital,X4_salary,X5_default,X6_balance,X7_housing,X8_loan,X9_contact,X13_campaign,X15_previous,X16_toutcome,X17_ioutcome
TR00043329,2_30代,03_事務職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,2回,3回以上,1_有,0_無
TR00043330,5_60歳以上,02_管理職,2_既婚,X_不明,0_無,3_やや多,0_無,0_無,1_Tel,2回,3回以上,1_有,1_有
TR00043331,3_40代,03_事務職,3_離婚,1_低,0_無,2_中,0_無,0_無,1_Tel,2回,2回,1_有,1_有
TR00043332,5_60歳以上,09_退職者,3_離婚,1_低,0_無,4_多,0_無,0_無,2_e-mail,3回以上,0回,0_無,0_無
TR00043333,2_30代,04_技術職,2_既婚,2_中,0_無,4_多,0_無,0_無,1_Tel,2回,2回,1_有,1_有
TR00043334,2_30代,02_管理職,2_既婚,3_高,0_無,4_多,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00043335,2_30代,02_管理職,2_既婚,3_高,0_無,4_多,0_無,0_無,1_Tel,2回,0回,0_無,1_有
TR00043336,3_40代,04_技術職,1_未婚,3_高,0_無,2_中,0_無,0_無,1_Tel,2回,3回以上,1_有,0_無
TR00043337,1_20代,02_管理職,1_未婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,1回,1回,1_有,1_有
TR00043338,3_40代,05_労務職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,3回以上,3回以上,1_有,0_無
TR00043339,3_40代,05_労務職,1_未婚,2_中,0_無,0_少,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043340,5_60歳以上,08_主婦,2_既婚,1_低,0_無,1_やや少,0_無,0_無,1_Tel,3回以上,3回以上,1_有,0_無
TR00043341,3_40代,03_事務職,3_離婚,2_中,0_無,4_多,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00043342,1_20代,02_管理職,1_未婚,3_高,0_無,3_やや多,0_無,0_無,1_Tel,2回,2回,1_有,1_有
TR00043343,5_60歳以上,09_退職者,2_既婚,2_中,0_無,4_多,0_無,0_無,1_Tel,2回,1回,1_有,0_無
TR00043344,2_30代,04_技術職,1_未婚,3_高,0_無,2_中,0_無,0_無,1_Tel,1回,2回,1_有,1_有
TR00043345,2_30代,02_管理職,2_既婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00043346,2_30代,04_技術職,2_既婚,3_高,0_無,0_少,0_無,1_有,1_Tel,3回以上,2回,1_有,0_無
TR00043347,1_20代,10_無職,1_未婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,1回,0回,0_無,1_有
TR00043348,2_30代,03_事務職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,1回,2回,1_有,0_無
TR00043349,2_30代,03_事務職,1_未婚,2_中,0_無,2_中,0_無,0_無,1_Tel,1回,3回以上,1_有,0_無
TR00043350,5_60歳以上,09_退職者,2_既婚,X_不明,0_無,3_やや多,0_無,0_無,1_Tel,2回,2回,1_有,0_無
TR00043351,5_60歳以上,05_労務職,2_既婚,1_低,0_無,1_やや少,0_無,0_無,2_e-mail,1回,3回以上,1_有,1_有
TR00043352,2_30代,02_管理職,1_未婚,3_高,0_無,3_やや多,0_無,0_無,1_Tel,1回,1回,1_有,0_無
TR00043353,5_60歳以上,09_退職者,2_既婚,1_低,0_無,4_多,0_無,0_無,1_Tel,1回,1回,1_有,0_無
TR00043354,5_60歳以上,08_主婦,2_既婚,1_低,0_無,3_やや多,0_無,0_無,1_Tel,1回,1回,1_有,0_無
TR00043355,2_30代,10_無職,1_未婚,2_中,0_無,4_多,0_無,0_無,2_e-mail,2回,3回以上,1_有,1_有
TR00043356,1_20代,02_管理職,1_未婚,3_高,0_無,3_やや多,0_無,0_無,1_Tel,1回,1回,1_有,1_有
TR00043357,2_30代,03_事務職,2_既婚,3_高,0_無,1_やや少,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00043358,4_50代,03_事務職,2_既婚,X_不明,0_無,1_やや少,0_無,0_無,2_e-mail,2回,2回,1_有,1_有
TR00043359,2_30代,03_事務職,1_未婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,1_有
TR00043360,5_60歳以上,09_退職者,2_既婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,3回以上,0回,0_無,1_有
TR00043361,2_30代,03_事務職,2_既婚,2_中,0_無,1_やや少,0_無,1_有,1_Tel,1回,3回以上,1_有,0_無
TR00043362,5_60歳以上,09_退職者,2_既婚,2_中,0_無,2_中,0_無,0_無,1_Tel,2回,1回,1_有,0_無
TR00043363,5_60歳以上,09_退職者,2_既婚,2_中,0_無,0_少,0_無,0_無,1_Tel,2回,2回,1_有,1_有
TR00043364,5_60歳以上,07_自営業,2_既婚,X_不明,0_無,4_多,0_無,0_無,2_e-mail,1回,1回,1_有,1_有
TR00043365,2_30代,02_管理職,1_未婚,3_高,0_無,2_中,0_無,0_無,1_Tel,2回,3回以上,1_有,1_有
TR00043366,5_60歳以上,09_退職者,2_既婚,1_低,0_無,3_やや多,0_無,0_無,1_Tel,1回,1回,1_有,0_無
TR00043367,5_60歳以上,09_退職者,2_既婚,2_中,0_無,4_多,0_無,0_無,1_Tel,1回,1回,1_有,1_有
TR00043368,4_50代,08_主婦,2_既婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043369,4_50代,04_技術職,2_既婚,3_高,0_無,3_やや多,0_無,0_無,1_Tel,2回,0回,0_無,1_有
TR00043370,2_30代,03_事務職,2_既婚,3_高,0_無,2_中,0_無,0_無,1_Tel,3回以上,0回,0_無,1_有
TR00043371,4_50代,02_管理職,1_未婚,3_高,0_無,4_多,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00043372,2_30代,02_管理職,1_未婚,3_高,0_無,4_多,0_無,0_無,1_Tel,3回以上,0回,0_無,1_有
TR00043373,1_20代,02_管理職,1_未婚,3_高,0_無,4_多,0_無,0_無,1_Tel,2回,0回,0_無,1_有
TR00043374,3_40代,10_無職,2_既婚,3_高,0_無,0_少,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043375,5_60歳以上,09_退職者,3_離婚,1_低,0_無,0_少,0_無,0_無,1_Tel,2回,1回,1_有,0_無
TR00043376,4_50代,02_管理職,2_既婚,3_高,0_無,0_少,0_無,0_無,1_Tel,1回,0回,0_無,1_有
TR00043377,4_50代,04_技術職,2_既婚,2_中,0_無,0_少,0_無,1_有,1_Tel,1回,3回以上,1_有,0_無
TR00043378,5_60歳以上,09_退職者,2_既婚,1_低,0_無,4_多,0_無,0_無,2_e-mail,1回,1回,1_有,1_有
TR00043379,3_40代,04_技術職,1_未婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,2回,2回,1_有,0_無
TR00043380,3_40代,03_事務職,2_既婚,2_中,0_無,4_多,0_無,0_無,1_Tel,2回,0回,0_無,1_有
TR00043381,3_40代,03_事務職,2_既婚,2_中,0_無,4_多,0_無,0_無,1_Tel,2回,1回,1_有,0_無
TR00043382,2_30代,04_技術職,1_未婚,3_高,0_無,2_中,0_無,0_無,1_Tel,3回以上,0回,0_無,1_有
TR00043383,2_30代,02_管理職,1_未婚,3_高,0_無,3_やや多,1_有,0_無,1_Tel,3回以上,0回,0_無,1_有
TR00043384,1_20代,04_技術職,1_未婚,2_中,0_無,2_中,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00043385,3_40代,07_自営業,2_既婚,3_高,0_無,0_少,0_無,0_無,2_e-mail,3回以上,1回,1_有,1_有
TR00043386,1_20代,03_事務職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,3回以上,0回,0_無,1_有
TR00043387,3_40代,03_事務職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00043388,2_30代,02_管理職,2_既婚,2_中,0_無,2_中,0_無,0_無,1_Tel,1回,1回,1_有,1_有
TR00043389,0_20歳未満,03_事務職,1_未婚,2_中,0_無,2_中,0_無,0_無,1_Tel,1回,2回,1_有,0_無
TR00043390,2_30代,02_管理職,2_既婚,3_高,0_無,4_多,0_無,0_無,1_Tel,2回,3回以上,1_有,0_無
TR00043391,5_60歳以上,09_退職者,3_離婚,2_中,0_無,4_多,0_無,0_無,1_Tel,1回,2回,1_有,1_有
TR00043392,3_40代,10_無職,1_未婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,1回,0回,0_無,1_有
TR00043393,2_30代,02_管理職,2_既婚,3_高,0_無,4_多,0_無,0_無,1_Tel,3回以上,3回以上,1_有,1_有
TR00043394,2_30代,06_サービス職,2_既婚,2_中,0_無,4_多,0_無,0_無,1_Tel,2回,1回,1_有,1_有
TR00043395,3_40代,10_無職,2_既婚,2_中,0_無,4_多,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00043396,2_30代,03_事務職,1_未婚,3_高,0_無,2_中,0_無,1_有,1_Tel,1回,0回,0_無,0_無
TR00043397,4_50代,04_技術職,2_既婚,3_高,0_無,2_中,0_無,0_無,1_Tel,1回,2回,1_有,1_有
TR00043398,3_40代,03_事務職,2_既婚,2_中,0_無,0_少,0_無,0_無,1_Tel,1回,0回,0_無,1_有
TR00043399,5_60歳以上,04_技術職,2_既婚,2_中,0_無,4_多,0_無,1_有,1_Tel,1回,0回,0_無,0_無
TR00043400,3_40代,03_事務職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,1回,2回,1_有,1_有
TR00043401,2_30代,02_管理職,2_既婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,1回,2回,1_有,0_無
TR00043402,3_40代,05_労務職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043403,3_40代,02_管理職,2_既婚,3_高,0_無,0_少,1_有,0_無,1_Tel,1回,3回以上,1_有,0_無
TR00043404,5_60歳以上,05_労務職,2_既婚,1_低,0_無,0_少,0_無,0_無,1_Tel,1回,2回,1_有,1_有
TR00043405,2_30代,10_無職,1_未婚,2_中,0_無,4_多,0_無,0_無,2_e-mail,1回,0回,0_無,1_有
TR00043406,3_40代,08_主婦,2_既婚,2_中,0_無,2_中,0_無,0_無,1_Tel,1回,1回,1_有,0_無
TR00043407,4_50代,04_技術職,2_既婚,2_中,0_無,2_中,0_無,0_無,1_Tel,1回,2回,1_有,0_無
TR00043408,1_20代,08_主婦,1_未婚,3_高,0_無,0_少,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043409,5_60歳以上,09_退職者,2_既婚,3_高,0_無,4_多,0_無,0_無,2_e-mail,1回,2回,1_有,1_有
TR00043410,2_30代,06_サービス職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,1回,1回,1_有,1_有
TR00043411,2_30代,10_無職,2_既婚,3_高,0_無,4_多,0_無,0_無,1_Tel,1回,3回以上,1_有,0_無
TR00043412,4_50代,02_管理職,1_未婚,3_高,0_無,4_多,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00043413,2_30代,10_無職,1_未婚,3_高,0_無,2_中,0_無,0_無,1_Tel,2回,2回,1_有,1_有
TR00043414,5_60歳以上,02_管理職,2_既婚,X_不明,0_無,4_多,0_無,0_無,1_Tel,2回,3回以上,1_有,1_有
TR00043415,5_60歳以上,09_退職者,2_既婚,1_低,0_無,1_やや少,0_無,0_無,2_e-mail,1回,3回以上,1_有,1_有
TR00043416,2_30代,07_自営業,2_既婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,1回,3回以上,1_有,0_無
TR00043417,5_60歳以上,09_退職者,2_既婚,1_低,0_無,4_多,0_無,0_無,1_Tel,2回,0回,0_無,0_無
TR00043418,1_20代,03_事務職,1_未婚,2_中,0_無,4_多,0_無,0_無,1_Tel,1回,1回,1_有,0_無
TR00043419,1_20代,04_技術職,1_未婚,3_高,0_無,2_中,0_無,0_無,1_Tel,2回,0回,0_無,1_有
TR00043420,2_30代,03_事務職,2_既婚,3_高,0_無,2_中,0_無,1_有,1_Tel,1回,1回,1_有,0_無
TR00043421,2_30代,03_事務職,2_既婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043422,2_30代,02_管理職,2_既婚,2_中,0_無,2_中,0_無,0_無,1_Tel,1回,2回,1_有,0_無
TR00043423,2_30代,02_管理職,2_既婚,3_高,0_無,2_中,0_無,0_無,1_Tel,1回,3回以上,1_有,0_無
TR00043424,3_40代,04_技術職,1_未婚,3_高,0_無,3_やや多,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043425,1_20代,02_管理職,1_未婚,3_高,0_無,2_中,0_無,0_無,1_Tel,1回,0回,0_無,1_有
TR00043426,5_60歳以上,09_退職者,2_既婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,1回,2回,1_有,1_有
TR00043427,2_30代,05_労務職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,2_e-mail,1回,3回以上,1_有,0_無
TR00043428,1_20代,03_事務職,1_未婚,X_不明,0_無,4_多,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043429,1_20代,03_事務職,1_未婚,2_中,0_無,2_中,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00043430,5_60歳以上,09_退職者,2_既婚,1_低,0_無,4_多,0_無,0_無,2_e-mail,3回以上,0回,0_無,1_有
TR00043431,1_20代,02_管理職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,3回以上,3回以上,1_有,0_無
TR00043432,0_20歳未満,03_事務職,1_未婚,X_不明,0_無,2_中,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00043433,4_50代,08_主婦,2_既婚,2_中,0_無,3_やや多,1_有,0_無,1_Tel,2回,2回,1_有,0_無
TR00043434,4_50代,09_退職者,2_既婚,2_中,0_無,4_多,0_無,0_無,1_Tel,1回,2回,1_有,0_無
TR00043435,3_40代,05_労務職,2_既婚,2_中,0_無,2_中,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043436,2_30代,04_技術職,2_既婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043437,5_60歳以上,09_退職者,3_離婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043438,3_40代,03_事務職,2_既婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,1回,3回以上,1_有,0_無
TR00043439,4_50代,02_管理職,3_離婚,3_高,0_無,4_多,0_無,0_無,1_Tel,1回,3回以上,1_有,0_無
TR00043440,5_60歳以上,08_主婦,2_既婚,1_低,0_無,1_やや少,0_無,0_無,1_Tel,1回,3回以上,1_有,0_無
TR00043441,2_30代,05_労務職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,1回,3回以上,1_有,0_無
TR00043442,2_30代,03_事務職,1_未婚,3_高,0_無,3_やや多,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043443,2_30代,05_労務職,1_未婚,2_中,0_無,4_多,1_有,1_有,2_e-mail,1回,0回,0_無,0_無
TR00043444,2_30代,02_管理職,2_既婚,3_高,0_無,4_多,0_無,0_無,1_Tel,2回,2回,1_有,1_有
TR00043445,2_30代,04_技術職,2_既婚,3_高,0_無,4_多,0_無,0_無,1_Tel,2回,3回以上,1_有,0_無
TR00043446,2_30代,04_技術職,2_既婚,2_中,0_無,2_中,0_無,1_有,1_Tel,3回以上,0回,0_無,1_有
TR00043447,4_50代,04_技術職,2_既婚,3_高,0_無,0_少,0_無,0_無,1_Tel,2回,2回,1_有,1_有
TR00043448,5_60歳以上,XX_不明,2_既婚,X_不明,0_無,2_中,0_無,0_無,2_e-mail,3回以上,0回,0_無,1_有
TR00043449,2_30代,02_管理職,2_既婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,2回,3回以上,1_有,1_有
TR00043450,3_40代,05_労務職,2_既婚,3_高,0_無,4_多,0_無,0_無,1_Tel,1回,1回,1_有,0_無
TR00043451,3_40代,03_事務職,2_既婚,X_不明,0_無,3_やや多,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00043452,4_50代,02_管理職,2_既婚,3_高,0_無,4_多,0_無,0_無,1_Tel,3回以上,3回以上,1_有,1_有
TR00043453,3_40代,02_管理職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00043454,4_50代,05_労務職,2_既婚,1_低,0_無,1_やや少,0_無,1_有,1_Tel,3回以上,0回,0_無,0_無
TR00043455,2_30代,04_技術職,2_既婚,3_高,0_無,4_多,0_無,0_無,1_Tel,3回以上,3回以上,1_有,0_無
TR00043456,5_60歳以上,09_退職者,2_既婚,1_低,0_無,2_中,0_無,0_無,2_e-mail,2回,0回,0_無,0_無
TR00043457,3_40代,02_管理職,2_既婚,3_高,0_無,2_中,0_無,0_無,1_Tel,3回以上,3回以上,1_有,1_有
TR00043458,5_60歳以上,02_管理職,2_既婚,3_高,0_無,3_やや多,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00043459,1_20代,03_事務職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,2回,3回以上,1_有,0_無
TR00043460,5_60歳以上,09_退職者,2_既婚,1_低,0_無,3_やや多,0_無,0_無,2_e-mail,3回以上,0回,0_無,0_無
TR00043461,1_20代,03_事務職,1_未婚,2_中,0_無,2_中,0_無,0_無,2_e-mail,3回以上,3回以上,1_有,0_無
TR00043462,3_40代,07_自営業,2_既婚,3_高,0_無,4_多,0_無,0_無,1_Tel,1回,3回以上,1_有,0_無
TR00043463,5_60歳以上,09_退職者,2_既婚,2_中,0_無,4_多,0_無,0_無,1_Tel,1回,2回,1_有,0_無
TR00043464,3_40代,06_サービス職,1_未婚,2_中,0_無,2_中,0_無,0_無,1_Tel,1回,0回,0_無,1_有
TR00043465,5_60歳以上,09_退職者,3_離婚,2_中,0_無,4_多,0_無,0_無,1_Tel,1回,1回,1_有,1_有
TR00043466,3_40代,02_管理職,2_既婚,3_高,0_無,4_多,0_無,0_無,1_Tel,2回,3回以上,1_有,1_有
TR00043467,2_30代,06_サービス職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043468,2_30代,04_技術職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,2回,3回以上,1_有,1_有
TR00043469,5_60歳以上,02_管理職,2_既婚,2_中,0_無,2_中,0_無,0_無,1_Tel,2回,2回,1_有,1_有
TR00043470,3_40代,02_管理職,1_未婚,3_高,0_無,3_やや多,0_無,0_無,1_Tel,1回,3回以上,1_有,0_無
TR00043471,4_50代,02_管理職,2_既婚,3_高,0_無,3_やや多,0_無,0_無,1_Tel,3回以上,3回以上,1_有,1_有
TR00043472,2_30代,05_労務職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,2回,1回,1_有,1_有
TR00043473,2_30代,06_サービス職,2_既婚,2_中,0_無,2_中,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043474,0_20歳未満,03_事務職,1_未婚,1_低,0_無,2_中,0_無,0_無,1_Tel,1回,2回,1_有,0_無
TR00043475,2_30代,04_技術職,1_未婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,1回,2回,1_有,0_無
TR00043476,1_20代,04_技術職,1_未婚,2_中,0_無,2_中,0_無,0_無,1_Tel,1回,2回,1_有,1_有
TR00043477,1_20代,03_事務職,1_未婚,X_不明,0_無,4_多,0_無,0_無,1_Tel,1回,0回,0_無,1_有
TR00043478,1_20代,07_自営業,1_未婚,3_高,0_無,4_多,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043479,1_20代,03_事務職,1_未婚,2_中,0_無,4_多,0_無,0_無,2_e-mail,1回,3回以上,1_有,1_有
TR00043480,2_30代,02_管理職,1_未婚,3_高,0_無,2_中,0_無,0_無,2_e-mail,1回,3回以上,1_有,1_有
TR00043481,4_50代,04_技術職,2_既婚,3_高,0_無,4_多,0_無,0_無,1_Tel,1回,2回,1_有,0_無
TR00043482,1_20代,03_事務職,1_未婚,2_中,0_無,1_やや少,0_無,0_無,2_e-mail,2回,3回以上,1_有,0_無
TR00043483,4_50代,04_技術職,3_離婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00043484,2_30代,04_技術職,1_未婚,3_高,0_無,4_多,0_無,0_無,1_Tel,3回以上,0回,0_無,1_有
TR00043485,4_50代,05_労務職,3_離婚,1_低,0_無,4_多,0_無,0_無,2_e-mail,1回,2回,1_有,1_有
TR00043486,4_50代,02_管理職,2_既婚,3_高,0_無,1_やや少,0_無,1_有,1_Tel,1回,3回以上,1_有,0_無
TR00043487,2_30代,10_無職,1_未婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,1回,0回,0_無,1_有
TR00043488,4_50代,XX_不明,2_既婚,2_中,0_無,4_多,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043489,1_20代,07_自営業,1_未婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,1回,2回,1_有,0_無
TR00043490,5_60歳以上,09_退職者,2_既婚,1_低,0_無,4_多,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043491,3_40代,03_事務職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043492,5_60歳以上,09_退職者,3_離婚,3_高,0_無,0_少,0_無,0_無,1_Tel,1回,2回,1_有,1_有
TR00043493,2_30代,02_管理職,2_既婚,3_高,0_無,4_多,1_有,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043494,3_40代,05_労務職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,2回,3回以上,1_有,1_有
TR00043495,1_20代,05_労務職,1_未婚,2_中,0_無,2_中,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043496,1_20代,04_技術職,1_未婚,2_中,0_無,4_多,0_無,0_無,1_Tel,1回,0回,0_無,1_有
TR00043497,2_30代,02_管理職,2_既婚,3_高,0_無,4_多,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043498,1_20代,02_管理職,1_未婚,3_高,0_無,0_少,0_無,0_無,1_Tel,1回,0回,0_無,1_有
TR00043499,5_60歳以上,09_退職者,2_既婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043500,4_50代,05_労務職,1_未婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,1回,1回,1_有,1_有
TR00043501,2_30代,04_技術職,1_未婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043502,5_60歳以上,09_退職者,2_既婚,X_不明,0_無,2_中,0_無,0_無,1_Tel,2回,1回,1_有,0_無
TR00043503,2_30代,03_事務職,1_未婚,X_不明,0_無,2_中,0_無,0_無,1_Tel,2回,3回以上,1_有,0_無
TR00043504,4_50代,03_事務職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,3回以上,3回以上,1_有,1_有
TR00043505,2_30代,02_管理職,2_既婚,3_高,0_無,2_中,0_無,0_無,1_Tel,3回以上,3回以上,1_有,1_有
TR00043506,2_30代,03_事務職,2_既婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,2回,2回,1_有,1_有
TR00043507,5_60歳以上,09_退職者,2_既婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,3回以上,3回以上,1_有,0_無
TR00043508,2_30代,03_事務職,2_既婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,3回以上,3回以上,1_有,1_有
TR00043509,1_20代,06_サービス職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00043510,4_50代,03_事務職,2_既婚,2_中,0_無,4_多,0_無,0_無,1_Tel,3回以上,3回以上,1_有,1_有
TR00043511,5_60歳以上,09_退職者,2_既婚,2_中,0_無,3_やや多,0_無,0_無,2_e-mail,3回以上,2回,1_有,0_無
TR00043512,4_50代,04_技術職,3_離婚,2_中,0_無,0_少,0_無,0_無,1_Tel,3回以上,3回以上,1_有,0_無
TR00043513,4_50代,02_管理職,2_既婚,1_低,0_無,3_やや多,0_無,0_無,1_Tel,1回,1回,1_有,1_有
TR00043514,4_50代,09_退職者,2_既婚,1_低,0_無,4_多,0_無,0_無,1_Tel,3回以上,3回以上,1_有,1_有
TR00043515,1_20代,10_無職,1_未婚,1_低,0_無,3_やや多,0_無,0_無,1_Tel,2回,3回以上,1_有,1_有
TR00043516,5_60歳以上,09_退職者,2_既婚,3_高,0_無,4_多,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043517,4_50代,04_技術職,2_既婚,3_高,0_無,3_やや多,0_無,0_無,1_Tel,3回以上,0回,0_無,0_無
TR00043518,2_30代,04_技術職,2_既婚,2_中,0_無,0_少,0_無,1_有,1_Tel,2回,0回,0_無,0_無
TR00043519,1_20代,02_管理職,1_未婚,3_高,0_無,0_少,0_無,0_無,1_Tel,3回以上,0回,0_無,1_有
TR00043520,3_40代,02_管理職,2_既婚,3_高,0_無,2_中,0_無,0_無,1_Tel,3回以上,3回以上,1_有,1_有
TR00043521,3_40代,04_技術職,3_離婚,2_中,0_無,0_少,0_無,1_有,X_不明,1回,3回以上,1_有,0_無
TR00043522,1_20代,04_技術職,1_未婚,3_高,0_無,3_やや多,0_無,0_無,1_Tel,3回以上,1回,1_有,0_無
TR00043523,4_50代,02_管理職,3_離婚,3_高,0_無,4_多,0_無,0_無,1_Tel,3回以上,3回以上,1_有,0_無
TR00043524,4_50代,05_労務職,2_既婚,2_中,0_無,2_中,0_無,1_有,1_Tel,1回,2回,1_有,1_有
TR00043525,5_60歳以上,09_退職者,2_既婚,2_中,0_無,4_多,0_無,0_無,1_Tel,1回,2回,1_有,1_有
TR00043526,5_60歳以上,09_退職者,3_離婚,3_高,0_無,4_多,0_無,0_無,1_Tel,1回,0回,0_無,0_無
TR00043527,1_20代,03_事務職,1_未婚,3_高,0_無,1_やや少,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043528,4_50代,02_管理職,2_既婚,3_高,0_無,2_中,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043529,4_50代,03_事務職,2_既婚,2_中,0_無,4_多,0_無,0_無,1_Tel,2回,2回,1_有,0_無
TR00043530,5_60歳以上,09_退職者,2_既婚,1_低,0_無,3_やや多,0_無,0_無,2_e-mail,3回以上,0回,0_無,0_無
TR00043531,2_30代,02_管理職,2_既婚,3_高,0_無,3_やや多,0_無,0_無,1_Tel,2回,3回以上,1_有,1_有
TR00043532,5_60歳以上,09_退職者,2_既婚,2_中,0_無,4_多,0_無,0_無,1_Tel,2回,3回以上,1_有,0_無
TR00043533,2_30代,02_管理職,1_未婚,3_高,0_無,4_多,0_無,0_無,1_Tel,1回,0回,0_無,1_有
TR00043534,3_40代,03_事務職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,X_不明,1回,0回,0_無,0_無
TR00043535,4_50代,03_事務職,2_既婚,2_中,0_無,1_やや少,0_無,0_無,1_Tel,1回,0回,0_無,1_有
TR00043536,5_60歳以上,09_退職者,2_既婚,2_中,0_無,3_やや多,0_無,0_無,1_Tel,1回,3回以上,1_有,1_有
TR00043537,2_30代,05_労務職,2_既婚,2_中,0_無,4_多,0_無,0_無,1_Tel,1回,3回以上,1_有,0_無
TR00043538,1_20代,XX_不明,1_未婚,3_高,0_無,4_多,0_無,0_無,1_Tel,3回以上,3回以上,1_有,0_無
TR00043539,5_60歳以上,09_退職者,3_離婚,1_低,0_無,2_中,0_無,0_無,2_e-mail,3回以上,0回,0_無,1_有
